0.116599999	7.84E-06
0.116799999	7.84E-06
0.116999999	7.85E-06
0.117199999	7.85E-06
0.117399999	7.86E-06
0.117599999	7.86E-06
0.117799999	7.87E-06
0.117999999	7.87E-06
0.118199999	7.88E-06
0.118399999	7.88E-06
0.118599999	7.89E-06
0.118799999	7.89E-06
0.118999999	7.90E-06
0.119199999	7.90E-06
0.119399999	7.91E-06
0.119599999	7.91E-06
0.119799999	7.92E-06
0.119999999	7.92E-06
0.120199998	7.92E-06
0.120399998	7.93E-06
0.120599999	7.93E-06
0.120799999	7.94E-06
0.120999999	7.94E-06
0.121199999	7.95E-06
0.121399999	7.95E-06
0.121599998	7.96E-06
0.121799999	7.96E-06
0.121999999	7.97E-06
0.122199998	7.97E-06
0.122399998	7.98E-06
0.122599998	7.98E-06
0.122799998	7.99E-06
0.122999998	7.99E-06
0.123199998	8.00E-06
0.123399998	8.00E-06
0.123599998	8.01E-06
0.123799998	8.01E-06
0.123999998	8.02E-06
0.124199998	8.02E-06
0.124399998	8.03E-06
0.124599998	8.03E-06
0.124799998	8.04E-06
0.124999998	8.04E-06
0.125199998	8.04E-06
0.125399998	8.05E-06
0.125599998	8.05E-06
0.125799998	8.06E-06
0.125999998	8.06E-06
0.126199998	8.07E-06
0.126399998	8.07E-06
0.126599998	8.08E-06
0.126799998	8.08E-06
0.126999998	8.09E-06
0.127199998	8.09E-06
0.127399998	8.10E-06
0.127599998	8.10E-06
0.127799998	8.11E-06
0.127999998	8.11E-06
0.128199998	8.12E-06
0.128399998	8.12E-06
0.128599998	8.12E-06
0.128799998	8.13E-06
0.128999998	8.13E-06
0.129199998	8.14E-06
0.129399998	8.14E-06
0.129599998	8.15E-06
0.129799998	8.15E-06
0.129999998	8.16E-06
0.130199998	8.16E-06
0.130399998	8.17E-06
0.130599998	8.17E-06
0.130799998	8.18E-06
0.130999998	8.18E-06
0.131199998	8.18E-06
0.131399998	8.19E-06
0.131599998	8.19E-06
0.131799998	8.20E-06
0.131999998	8.20E-06
0.132199998	8.21E-06
0.132399998	8.21E-06
0.132599998	8.22E-06
0.132799998	8.22E-06
0.132999998	8.23E-06
0.133199998	8.23E-06
0.133399998	8.23E-06
0.133599998	8.24E-06
0.133799998	8.24E-06
0.133999998	8.25E-06
0.134199998	8.25E-06
0.134399998	8.26E-06
0.134599998	8.26E-06
0.134799998	8.27E-06
0.134999998	8.27E-06
0.135199998	8.28E-06
0.135399998	8.28E-06
0.135599998	8.28E-06
0.135799998	8.29E-06
0.135999998	8.29E-06
0.136199998	8.30E-06
0.136399998	8.30E-06
0.136599998	8.31E-06
0.136799998	8.31E-06
0.136999998	8.32E-06
0.137199998	8.32E-06
0.137399998	8.33E-06
0.137599998	8.33E-06
0.137799998	8.33E-06
0.137999998	8.34E-06
0.138199998	8.34E-06
0.138399998	8.35E-06
0.138599998	8.35E-06
0.138799998	8.36E-06
0.138999998	8.36E-06
0.139199998	8.37E-06
0.139399998	8.37E-06
0.139599998	8.38E-06
0.139799998	8.38E-06
0.139999998	8.38E-06
0.140199998	8.39E-06
0.140399998	8.39E-06
0.140599998	8.40E-06
0.140799998	8.40E-06
0.140999998	8.41E-06
0.141199998	8.41E-06
0.141399998	8.42E-06
0.141599998	8.42E-06
0.141799998	8.42E-06
0.141999998	8.43E-06
0.142199998	8.43E-06
0.142399998	8.44E-06
0.142599998	8.44E-06
0.142799998	8.45E-06
0.142999998	8.45E-06
0.143199998	8.45E-06
0.143399998	8.46E-06
0.143599998	8.46E-06
0.143799998	8.47E-06
0.143999998	8.47E-06
0.144199998	8.48E-06
0.144399998	8.48E-06
0.144599998	8.49E-06
0.144799998	8.49E-06
0.144999998	8.49E-06
0.145199998	8.50E-06
0.145399998	8.50E-06
0.145599998	8.51E-06
0.145799998	8.51E-06
0.145999998	8.52E-06
0.146199998	8.52E-06
0.146399998	8.52E-06
0.146599998	8.53E-06
0.146799998	8.53E-06
0.146999998	8.54E-06
0.147199998	8.54E-06
0.147399998	8.55E-06
0.147599998	8.55E-06
0.147799998	8.55E-06
0.147999998	8.56E-06
0.148199998	8.56E-06
0.148399998	8.57E-06
0.148599998	8.57E-06
0.148799998	8.58E-06
0.148999998	8.58E-06
0.149199998	8.59E-06
0.149399998	8.59E-06
0.149599998	8.59E-06
0.149799998	8.60E-06
0.149999998	8.60E-06
0.150199998	8.61E-06
0.150399998	8.61E-06
0.150599998	8.62E-06
0.150799998	8.62E-06
0.150999998	8.62E-06
0.151199998	8.63E-06
0.151399998	8.63E-06
0.151599998	8.64E-06
0.151799998	8.64E-06
0.151999998	8.65E-06
0.152199998	8.65E-06
0.152399998	8.65E-06
0.152599998	8.66E-06
0.152799998	8.66E-06
0.152999998	8.67E-06
0.153199998	8.67E-06
0.153399998	8.68E-06
0.153599998	8.68E-06
0.153799998	8.68E-06
0.153999998	8.69E-06
0.154199998	8.69E-06
